id_registro,fecha,anio,mes,trimestre,region,canal,categoria,producto,unidades_vendidas,precio_unitario,descuento_pct,venta_bruta,venta_neta,meta_unidades,cumplimiento_meta
1014,2024-11-02,2024,11,Q4,Sierra,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,90,3.02,0.0,271.8,271.8,97,0
1013,2024-11-02,2024,11,Q4,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,82,3.07,0.0,251.74,251.74,68,1
1012,2024-11-02,2024,11,Q4,Sierra,Food Service,Nuggets,Nuggets Pollo 500g,118,5.3,0.0,625.4,625.4,116,1
1027,2024-11-03,2024,11,Q4,Oriente,Supermercados,Mortadelas,Mortadela Especial 300g,156,2.86,0.0,446.16,446.16,155,1
1021,2024-11-03,2024,11,Q4,Costa,Food Service,Salchichas,Salchicha Vienesa 500g,122,3.38,0.0,412.36,412.36,116,1
1011,2024-11-04,2024,11,Q4,Oriente,Supermercados,Mortadelas,Mortadela Bologna 500g,176,3.74,0.05,658.24,625.33,155,1
1020,2024-11-05,2024,11,Q4,Costa,Canal Tradicional,Mortadelas,Mortadela Light 400g,101,3.33,0.0,336.33,336.33,97,1
1017,2024-11-06,2024,11,Q4,Sierra,Autoservicios,Nuggets,Nuggets Pollo 500g,63,5.3,0.0,333.9,333.9,68,0
1019,2024-11-06,2024,11,Q4,Sierra,Supermercados,Nuggets,Nuggets Res 400g,150,5.62,0.0,843.0,843.0,155,0
993,2024-11-06,2024,11,Q4,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,94,5.62,0.0,528.28,528.28,97,0
996,2024-11-07,2024,11,Q4,Costa,Supermercados,Tocino,Tocino Ahumado 250g,151,3.07,0.0,463.57,463.57,155,0
1025,2024-11-08,2024,11,Q4,Costa,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,113,4.37,0.0,493.81,493.81,97,1
1016,2024-11-09,2024,11,Q4,Costa,Food Service,Mortadelas,Mortadela Bologna 500g,118,3.74,0.0,441.32,441.32,116,1
1022,2024-11-10,2024,11,Q4,Costa,Supermercados,Tocino,Tocino Laminado 200g,146,2.7,0.05,394.2,374.49,155,0
999,2024-11-11,2024,11,Q4,Sierra,Food Service,Jamones,Jamón Familiar 500g,109,4.26,0.0,464.34,464.34,116,0
1028,2024-11-12,2024,11,Q4,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,98,4.68,0.0,458.64,458.64,97,1
1018,2024-11-12,2024,11,Q4,Costa,Supermercados,Tocino,Tocino Ahumado 250g,147,3.07,0.0,451.29,451.29,155,0
1005,2024-11-13,2024,11,Q4,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,103,3.07,0.0,316.21,316.21,97,1
1035,2024-11-13,2024,11,Q4,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,92,4.68,0.0,430.56,430.56,97,0
1030,2024-11-13,2024,11,Q4,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,87,3.02,0.0,262.74,262.74,97,0
1032,2024-11-14,2024,11,Q4,Costa,Supermercados,Nuggets,Nuggets Res 400g,129,5.62,0.05,724.98,688.73,155,0
995,2024-11-14,2024,11,Q4,Sierra,Autoservicios,Nuggets,Nuggets Pollo 500g,61,5.3,0.05,323.3,307.13,68,0
1024,2024-11-15,2024,11,Q4,Sierra,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,118,1.92,0.0,226.56,226.56,97,1
1031,2024-11-16,2024,11,Q4,Sierra,Supermercados,Jamones,Jamón Pollo 400g,151,3.95,0.0,596.45,596.45,155,0
1000,2024-11-16,2024,11,Q4,Oriente,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,102,4.68,0.05,477.36,453.49,97,1
997,2024-11-18,2024,11,Q4,Sierra,Supermercados,Salchichas,Salchicha Frankfurter 400g,183,3.02,0.0,552.66,552.66,155,1
992,2024-11-20,2024,11,Q4,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,77,2.7,0.1,207.9,187.11,97,0
1034,2024-11-20,2024,11,Q4,Costa,Food Service,Tocino,Tocino Laminado 200g,124,2.7,0.0,334.8,334.8,116,1
1033,2024-11-22,2024,11,Q4,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,161,5.3,0.0,853.3,853.3,155,1
1002,2024-11-22,2024,11,Q4,Costa,Autoservicios,Tocino,Tocino Laminado 200g,74,2.7,0.0,199.8,199.8,68,1
1026,2024-11-23,2024,11,Q4,Costa,Food Service,Mortadelas,Mortadela Especial 300g,121,2.86,0.0,346.06,346.06,116,1
1006,2024-11-23,2024,11,Q4,Costa,Supermercados,Mortadelas,Mortadela Light 400g,161,3.33,0.1,536.13,482.52,155,1
998,2024-11-24,2024,11,Q4,Costa,Supermercados,Nuggets,Nuggets Res 400g,165,5.62,0.0,927.3,927.3,155,1
1010,2024-11-24,2024,11,Q4,Sierra,Canal Tradicional,Jamones,Jamón Ahumado 300g,91,3.64,0.1,331.24,298.12,97,0
1015,2024-11-25,2024,11,Q4,Costa,Autoservicios,Nuggets,Nuggets Res 400g,79,5.62,0.0,443.98,443.98,68,1
1023,2024-11-25,2024,11,Q4,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,155,5.3,0.1,821.5,739.35,155,1
1003,2024-11-26,2024,11,Q4,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,97,3.95,0.05,383.15,363.99,97,1
1029,2024-11-26,2024,11,Q4,Sierra,Supermercados,Salchichas,Salchicha Frankfurter 400g,165,3.02,0.05,498.3,473.38,155,1
1009,2024-11-26,2024,11,Q4,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,171,3.02,0.0,516.42,516.42,155,1
1008,2024-11-26,2024,11,Q4,Oriente,Supermercados,Mortadelas,Mortadela Bologna 500g,165,3.74,0.0,617.1,617.1,155,1
1001,2024-11-27,2024,11,Q4,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,110,2.7,0.0,297.0,297.0,97,1
1007,2024-11-27,2024,11,Q4,Costa,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,105,4.68,0.0,491.4,491.4,97,1
991,2024-11-28,2024,11,Q4,Sierra,Supermercados,Nuggets,Nuggets Res 400g,158,5.62,0.0,887.96,887.96,155,1
1075,2024-12-01,2024,12,Q4,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,220,5.3,0.0,1166.0,1166.0,200,1
1062,2024-12-01,2024,12,Q4,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,143,2.86,0.1,408.98,368.08,200,0
1077,2024-12-02,2024,12,Q4,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,106,5.62,0.0,595.72,595.72,125,0
1052,2024-12-02,2024,12,Q4,Costa,Food Service,Tocino,Tocino Laminado 200g,156,2.7,0.0,421.2,421.2,150,1
1054,2024-12-03,2024,12,Q4,Costa,Autoservicios,Tocino,Tocino Laminado 200g,90,2.7,0.0,243.0,243.0,87,1
1076,2024-12-04,2024,12,Q4,Sierra,Autoservicios,Salchichas,Salchicha Frankfurter 400g,83,3.02,0.0,250.66,250.66,87,0
1050,2024-12-06,2024,12,Q4,Sierra,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,142,4.37,0.0,620.54,620.54,125,1
1080,2024-12-09,2024,12,Q4,Sierra,Canal Tradicional,Jamones,Jamón Familiar 500g,136,4.26,0.05,579.36,550.39,125,1
1067,2024-12-09,2024,12,Q4,Sierra,Supermercados,Tocino,Tocino Laminado 200g,174,2.7,0.0,469.8,469.8,200,0
1043,2024-12-10,2024,12,Q4,Oriente,Supermercados,Tocino,Tocino Laminado 200g,222,2.7,0.0,599.4,599.4,200,1
1068,2024-12-10,2024,12,Q4,Sierra,Supermercados,Jamones,Jamón Ahumado 300g,224,3.64,0.0,815.36,815.36,200,1
1038,2024-12-10,2024,12,Q4,Sierra,Autoservicios,Nuggets,Nuggets Pollo 500g,75,5.3,0.0,397.5,397.5,87,0
1039,2024-12-11,2024,12,Q4,Costa,Canal Tradicional,Jamones,Jamón Familiar 500g,128,4.26,0.05,545.28,518.02,125,1
1056,2024-12-11,2024,12,Q4,Oriente,Supermercados,Nuggets,Nuggets Res 400g,187,5.62,0.05,1050.94,998.39,200,0
1063,2024-12-12,2024,12,Q4,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,139,3.07,0.05,426.73,405.39,125,1
1073,2024-12-13,2024,12,Q4,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,202,3.02,0.05,610.04,579.54,200,1
1040,2024-12-14,2024,12,Q4,Costa,Autoservicios,Nuggets,Nuggets Res 400g,97,5.62,0.1,545.14,490.63,87,1
1049,2024-12-15,2024,12,Q4,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,144,5.62,0.05,809.28,768.82,125,1
1066,2024-12-15,2024,12,Q4,Costa,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,111,4.37,0.0,485.07,485.07,125,0
1059,2024-12-16,2024,12,Q4,Oriente,Autoservicios,Nuggets,Nuggets Res 400g,92,5.62,0.0,517.04,517.04,87,1
1045,2024-12-16,2024,12,Q4,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,123,3.07,0.05,377.61,358.73,125,0
1041,2024-12-17,2024,12,Q4,Sierra,Food Service,Salchichas,Salchicha Cocktail 250g,176,1.92,0.0,337.92,337.92,150,1
1051,2024-12-17,2024,12,Q4,Costa,Supermercados,Chorizos,Longaniza 500g,188,4.06,0.0,763.28,763.28,200,0
1071,2024-12-18,2024,12,Q4,Costa,Autoservicios,Tocino,Tocino Ahumado 250g,87,3.07,0.0,267.09,267.09,87,1
1042,2024-12-18,2024,12,Q4,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,191,3.74,0.0,714.34,714.34,200,0
1057,2024-12-19,2024,12,Q4,Sierra,Supermercados,Chorizos,Longaniza 500g,200,4.06,0.1,812.0,730.8,200,1
1060,2024-12-20,2024,12,Q4,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,120,5.62,0.05,674.4,640.68,125,0
1037,2024-12-21,2024,12,Q4,Sierra,Supermercados,Jamones,Jamón Pollo 400g,176,3.95,0.1,695.2,625.68,200,0
1036,2024-12-21,2024,12,Q4,Costa,Supermercados,Tocino,Tocino Laminado 200g,232,2.7,0.0,626.4,626.4,200,1
1078,2024-12-21,2024,12,Q4,Costa,Supermercados,Tocino,Tocino Ahumado 250g,192,3.07,0.1,589.44,530.5,200,0
1055,2024-12-22,2024,12,Q4,Sierra,Canal Tradicional,Jamones,Jamón Ahumado 300g,118,3.64,0.05,429.52,408.04,125,0
1079,2024-12-22,2024,12,Q4,Costa,Food Service,Salchichas,Salchicha Cocktail 250g,173,1.92,0.0,332.16,332.16,150,1
1069,2024-12-23,2024,12,Q4,Sierra,Food Service,Tocino,Tocino Ahumado 250g,143,3.07,0.0,439.01,439.01,150,0
1053,2024-12-23,2024,12,Q4,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,92,1.92,0.0,176.64,176.64,87,1
1058,2024-12-23,2024,12,Q4,Sierra,Canal Tradicional,Mortadelas,Mortadela Especial 300g,140,2.86,0.0,400.4,400.4,125,1
1044,2024-12-23,2024,12,Q4,Oriente,Supermercados,Nuggets,Nuggets Res 400g,200,5.62,0.05,1124.0,1067.8,200,1
1047,2024-12-24,2024,12,Q4,Sierra,Supermercados,Salchichas,Salchicha Cocktail 250g,213,1.92,0.0,408.96,408.96,200,1
1074,2024-12-25,2024,12,Q4,Sierra,Autoservicios,Jamones,Jamón Pollo 400g,76,3.95,0.05,300.2,285.19,87,0
1070,2024-12-26,2024,12,Q4,Costa,Supermercados,Tocino,Tocino Laminado 200g,207,2.7,0.0,558.9,558.9,200,1
1048,2024-12-26,2024,12,Q4,Oriente,Autoservicios,Jamones,Jamón Familiar 500g,74,4.26,0.0,315.24,315.24,87,0
1064,2024-12-26,2024,12,Q4,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,165,5.3,0.0,874.5,874.5,200,0
1061,2024-12-26,2024,12,Q4,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,135,3.95,0.0,533.25,533.25,125,1
1065,2024-12-27,2024,12,Q4,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,193,3.38,0.0,652.34,652.34,200,0
1046,2024-12-28,2024,12,Q4,Costa,Canal Tradicional,Mortadelas,Mortadela Especial 300g,136,2.86,0.0,388.96,388.96,125,1
1072,2024-12-28,2024,12,Q4,Sierra,Food Service,Chorizos,Longaniza 500g,157,4.06,0.1,637.42,573.68,150,1
1103,2025-01-01,2025,1,Q1,Oriente,Canal Tradicional,Jamones,Jamón Pollo 400g,85,4.1,0.05,348.5,331.07,70,1
1087,2025-01-01,2025,1,Q1,Costa,Supermercados,Nuggets,Nuggets Res 400g,124,5.83,0.05,722.92,686.77,113,1
1083,2025-01-02,2025,1,Q1,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,47,4.54,0.0,213.38,213.38,49,0
1111,2025-01-03,2025,1,Q1,Sierra,Canal Tradicional,Jamones,Jamón Familiar 500g,69,4.43,0.1,305.67,275.1,70,0
1115,2025-01-03,2025,1,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,71,5.83,0.05,413.93,393.23,70,1
1086,2025-01-04,2025,1,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,73,3.13,0.05,228.49,217.07,70,1
1122,2025-01-04,2025,1,Q1,Costa,Canal Tradicional,Jamones,Jamón Familiar 500g,79,4.43,0.0,349.97,349.97,70,1
1113,2025-01-05,2025,1,Q1,Costa,Autoservicios,Chorizos,Longaniza 500g,53,4.21,0.0,223.13,223.13,49,1
1094,2025-01-06,2025,1,Q1,Oriente,Supermercados,Chorizos,Chorizo Ahumado 400g,113,4.54,0.05,513.02,487.37,113,1
1104,2025-01-06,2025,1,Q1,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,111,3.89,0.0,431.79,431.79,113,0
1084,2025-01-07,2025,1,Q1,Costa,Autoservicios,Jamones,Jamón Ahumado 300g,59,3.78,0.0,223.02,223.02,49,1
1101,2025-01-08,2025,1,Q1,Sierra,Food Service,Tocino,Tocino Ahumado 250g,93,3.19,0.05,296.67,281.84,84,1
1116,2025-01-08,2025,1,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,51,2.97,0.0,151.47,151.47,49,1
1125,2025-01-08,2025,1,Q1,Costa,Supermercados,Chorizos,Chorizo Parrillero 500g,131,4.86,0.0,636.66,636.66,113,1
1081,2025-01-09,2025,1,Q1,Costa,Autoservicios,Salchichas,Salchicha Cocktail 250g,47,2.0,0.0,94.0,94.0,49,0
1118,2025-01-09,2025,1,Q1,Galápagos,Canal Tradicional,Chorizos,Longaniza 500g,70,4.21,0.05,294.7,279.96,70,1
1112,2025-01-10,2025,1,Q1,Costa,Supermercados,Salchichas,Salchicha Cocktail 250g,115,2.0,0.05,230.0,218.5,113,1
1092,2025-01-10,2025,1,Q1,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,70,2.81,0.0,196.7,196.7,70,1
1120,2025-01-10,2025,1,Q1,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,125,3.51,0.05,438.75,416.81,113,1
1099,2025-01-11,2025,1,Q1,Sierra,Food Service,Salchichas,Salchicha Vienesa 500g,92,3.51,0.0,322.92,322.92,84,1
1108,2025-01-11,2025,1,Q1,Sierra,Supermercados,Jamones,Jamón Familiar 500g,101,4.43,0.0,447.43,447.43,113,0
1124,2025-01-11,2025,1,Q1,Costa,Autoservicios,Mortadelas,Mortadela Bologna 500g,43,3.89,0.05,167.27,158.91,49,0
1095,2025-01-13,2025,1,Q1,Sierra,Food Service,Nuggets,Nuggets Pollo 500g,91,5.51,0.0,501.41,501.41,84,1
1123,2025-01-14,2025,1,Q1,Costa,Supermercados,Chorizos,Longaniza 500g,120,4.21,0.0,505.2,505.2,113,1
1119,2025-01-16,2025,1,Q1,Costa,Supermercados,Jamones,Jamón Pollo 400g,115,4.1,0.05,471.5,447.92,113,1
1102,2025-01-16,2025,1,Q1,Oriente,Supermercados,Jamones,Jamón Ahumado 300g,80,3.78,0.05,302.4,287.28,113,0
1089,2025-01-17,2025,1,Q1,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,110,2.97,0.0,326.7,326.7,113,0
1109,2025-01-18,2025,1,Q1,Costa,Supermercados,Chorizos,Chorizo Parrillero 500g,106,4.86,0.05,515.16,489.4,113,0
1107,2025-01-19,2025,1,Q1,Galápagos,Autoservicios,Mortadelas,Mortadela Bologna 500g,52,3.89,0.1,202.28,182.05,49,1
1097,2025-01-19,2025,1,Q1,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,114,3.51,0.0,400.14,400.14,113,1
1114,2025-01-20,2025,1,Q1,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,74,4.86,0.1,359.64,323.68,70,1
1096,2025-01-21,2025,1,Q1,Oriente,Canal Tradicional,Mortadelas,Mortadela Especial 300g,70,2.97,0.0,207.9,207.9,70,1
1088,2025-01-22,2025,1,Q1,Oriente,Supermercados,Nuggets,Nuggets Pollo 500g,115,5.51,0.1,633.65,570.28,113,1
1100,2025-01-22,2025,1,Q1,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,117,3.51,0.05,410.67,390.14,113,1
1091,2025-01-23,2025,1,Q1,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,49,3.19,0.0,156.31,156.31,49,1
1121,2025-01-24,2025,1,Q1,Costa,Supermercados,Tocino,Tocino Laminado 200g,125,2.81,0.0,351.25,351.25,113,1
1090,2025-01-24,2025,1,Q1,Sierra,Autoservicios,Chorizos,Chorizo Ahumado 400g,48,4.54,0.0,217.92,217.92,49,0
1117,2025-01-25,2025,1,Q1,Costa,Food Service,Salchichas,Salchicha Cocktail 250g,105,2.0,0.0,210.0,210.0,84,1
1085,2025-01-25,2025,1,Q1,Sierra,Supermercados,Chorizos,Chorizo Parrillero 500g,117,4.86,0.0,568.62,568.62,113,1
1082,2025-01-25,2025,1,Q1,Sierra,Autoservicios,Nuggets,Nuggets Res 400g,47,5.83,0.0,274.01,274.01,49,0
1105,2025-01-26,2025,1,Q1,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,125,3.51,0.0,438.75,438.75,113,1
1110,2025-01-26,2025,1,Q1,Costa,Supermercados,Tocino,Tocino Ahumado 250g,134,3.19,0.0,427.46,427.46,113,1
1106,2025-01-27,2025,1,Q1,Sierra,Supermercados,Jamones,Jamón Ahumado 300g,101,3.78,0.0,381.78,381.78,113,0
1098,2025-01-27,2025,1,Q1,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,56,2.81,0.0,157.36,157.36,70,0
1093,2025-01-28,2025,1,Q1,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,75,5.51,0.0,413.25,413.25,70,1
1166,2025-02-01,2025,2,Q1,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,90,4.1,0.0,369.0,369.0,72,1
1134,2025-02-01,2025,2,Q1,Sierra,Food Service,Tocino,Tocino Ahumado 250g,91,3.19,0.1,290.29,261.26,87,1
1135,2025-02-02,2025,2,Q1,Costa,Supermercados,Chorizos,Longaniza 500g,113,4.21,0.05,475.73,451.94,116,0
1170,2025-02-02,2025,2,Q1,Oriente,Canal Tradicional,Nuggets,Nuggets Pollo 500g,78,5.51,0.05,429.78,408.29,72,1
1153,2025-02-03,2025,2,Q1,Costa,Canal Tradicional,Jamones,Jamón Ahumado 300g,67,3.78,0.1,253.26,227.93,72,0
1163,2025-02-04,2025,2,Q1,Galápagos,Autoservicios,Nuggets,Nuggets Pollo 500g,43,5.51,0.0,236.93,236.93,50,0
1144,2025-02-04,2025,2,Q1,Sierra,Supermercados,Nuggets,Nuggets Res 400g,117,5.83,0.1,682.11,613.9,116,1
1165,2025-02-05,2025,2,Q1,Costa,Autoservicios,Nuggets,Nuggets Res 400g,56,5.83,0.1,326.48,293.83,50,1
1167,2025-02-05,2025,2,Q1,Costa,Canal Tradicional,Jamones,Jamón Ahumado 300g,82,3.78,0.1,309.96,278.96,72,1
1137,2025-02-05,2025,2,Q1,Costa,Autoservicios,Nuggets,Nuggets Res 400g,56,5.83,0.1,326.48,293.83,50,1
1162,2025-02-06,2025,2,Q1,Oriente,Canal Tradicional,Jamones,Jamón Pollo 400g,89,4.1,0.0,364.9,364.9,72,1
1164,2025-02-06,2025,2,Q1,Costa,Supermercados,Jamones,Jamón Ahumado 300g,97,3.78,0.0,366.66,366.66,116,0
1136,2025-02-08,2025,2,Q1,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,79,5.51,0.0,435.29,435.29,72,1
1148,2025-02-09,2025,2,Q1,Oriente,Autoservicios,Nuggets,Nuggets Pollo 500g,43,5.51,0.0,236.93,236.93,50,0
1168,2025-02-10,2025,2,Q1,Costa,Autoservicios,Tocino,Tocino Laminado 200g,53,2.81,0.05,148.93,141.48,50,1
1138,2025-02-10,2025,2,Q1,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,101,3.51,0.0,354.51,354.51,116,0
1143,2025-02-11,2025,2,Q1,Sierra,Autoservicios,Nuggets,Nuggets Pollo 500g,50,5.51,0.05,275.5,261.72,50,1
1158,2025-02-11,2025,2,Q1,Sierra,Canal Tradicional,Mortadelas,Mortadela Light 400g,88,3.46,0.05,304.48,289.26,72,1
1146,2025-02-11,2025,2,Q1,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,116,5.51,0.0,639.16,639.16,116,1
1140,2025-02-12,2025,2,Q1,Sierra,Food Service,Chorizos,Chorizo Parrillero 500g,93,4.86,0.05,451.98,429.38,87,1
1160,2025-02-12,2025,2,Q1,Costa,Autoservicios,Jamones,Jamón Ahumado 300g,49,3.78,0.0,185.22,185.22,50,0
1133,2025-02-14,2025,2,Q1,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,59,5.51,0.0,325.09,325.09,50,1
1132,2025-02-15,2025,2,Q1,Sierra,Food Service,Jamones,Jamón Pollo 400g,90,4.1,0.0,369.0,369.0,87,1
1152,2025-02-15,2025,2,Q1,Oriente,Autoservicios,Salchichas,Salchicha Vienesa 500g,39,3.51,0.1,136.89,123.2,50,0
1139,2025-02-15,2025,2,Q1,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,76,3.19,0.1,242.44,218.2,72,1
1149,2025-02-15,2025,2,Q1,Sierra,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,84,3.51,0.0,294.84,294.84,72,1
1161,2025-02-15,2025,2,Q1,Galápagos,Autoservicios,Salchichas,Salchicha Vienesa 500g,38,3.51,0.0,133.38,133.38,50,0
1157,2025-02-17,2025,2,Q1,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,108,3.51,0.05,379.08,360.13,116,0
1147,2025-02-19,2025,2,Q1,Costa,Supermercados,Chorizos,Longaniza 500g,103,4.21,0.1,433.63,390.27,116,0
1128,2025-02-19,2025,2,Q1,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,107,3.89,0.0,416.23,416.23,116,0
1159,2025-02-19,2025,2,Q1,Sierra,Autoservicios,Tocino,Tocino Laminado 200g,55,2.81,0.0,154.55,154.55,50,1
1126,2025-02-20,2025,2,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,64,3.13,0.0,200.32,200.32,72,0
1142,2025-02-20,2025,2,Q1,Costa,Supermercados,Chorizos,Chorizo Ahumado 400g,132,4.54,0.05,599.28,569.32,116,1
1127,2025-02-21,2025,2,Q1,Sierra,Canal Tradicional,Jamones,Jamón Ahumado 300g,74,3.78,0.05,279.72,265.73,72,1
1156,2025-02-21,2025,2,Q1,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,127,2.97,0.0,377.19,377.19,116,1
1145,2025-02-21,2025,2,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,71,3.13,0.0,222.23,222.23,72,0
1130,2025-02-21,2025,2,Q1,Costa,Food Service,Tocino,Tocino Ahumado 250g,89,3.19,0.05,283.91,269.71,87,1
1155,2025-02-22,2025,2,Q1,Costa,Food Service,Salchichas,Salchicha Frankfurter 400g,101,3.13,0.0,316.13,316.13,87,1
1151,2025-02-22,2025,2,Q1,Sierra,Food Service,Chorizos,Longaniza 500g,78,4.21,0.0,328.38,328.38,87,0
1150,2025-02-22,2025,2,Q1,Sierra,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,66,3.13,0.05,206.58,196.25,72,0
1141,2025-02-23,2025,2,Q1,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,49,2.0,0.0,98.0,98.0,50,0
1169,2025-02-24,2025,2,Q1,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,123,3.19,0.05,392.37,372.75,116,1
1129,2025-02-25,2025,2,Q1,Costa,Supermercados,Chorizos,Chorizo Ahumado 400g,115,4.54,0.0,522.1,522.1,116,0
1154,2025-02-28,2025,2,Q1,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,100,5.51,0.0,551.0,551.0,116,0
1131,2025-02-28,2025,2,Q1,Oriente,Food Service,Tocino,Tocino Ahumado 250g,89,3.19,0.0,283.91,283.91,87,1
1206,2025-03-01,2025,3,Q1,Sierra,Food Service,Salchichas,Salchicha Vienesa 500g,92,3.51,0.0,322.92,322.92,92,1
1205,2025-03-02,2025,3,Q1,Costa,Supermercados,Salchichas,Salchicha Cocktail 250g,124,2.0,0.0,248.0,248.0,123,1
1183,2025-03-02,2025,3,Q1,Oriente,Supermercados,Chorizos,Chorizo Ahumado 400g,134,4.54,0.0,608.36,608.36,123,1
1199,2025-03-03,2025,3,Q1,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,55,3.19,0.0,175.45,175.45,53,1
1180,2025-03-03,2025,3,Q1,Costa,Supermercados,Chorizos,Longaniza 500g,109,4.21,0.1,458.89,413.0,123,0
1175,2025-03-05,2025,3,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,71,2.0,0.0,142.0,142.0,77,0
1202,2025-03-05,2025,3,Q1,Costa,Autoservicios,Jamones,Jamón Familiar 500g,51,4.43,0.1,225.93,203.34,53,0
1215,2025-03-05,2025,3,Q1,Costa,Food Service,Salchichas,Salchicha Frankfurter 400g,89,3.13,0.0,278.57,278.57,92,0
1190,2025-03-06,2025,3,Q1,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,69,3.19,0.05,220.11,209.1,77,0
1197,2025-03-06,2025,3,Q1,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,53,4.54,0.1,240.62,216.56,53,1
1193,2025-03-06,2025,3,Q1,Sierra,Food Service,Tocino,Tocino Ahumado 250g,86,3.19,0.05,274.34,260.62,92,0
1213,2025-03-06,2025,3,Q1,Costa,Canal Tradicional,Chorizos,Longaniza 500g,71,4.21,0.1,298.91,269.02,77,0
1191,2025-03-06,2025,3,Q1,Sierra,Supermercados,Chorizos,Longaniza 500g,124,4.21,0.0,522.04,522.04,123,1
1172,2025-03-07,2025,3,Q1,Costa,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,79,3.89,0.05,307.31,291.94,77,1
1207,2025-03-07,2025,3,Q1,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,50,3.19,0.0,159.5,159.5,53,0
1208,2025-03-09,2025,3,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,72,3.51,0.05,252.72,240.08,77,0
1201,2025-03-10,2025,3,Q1,Costa,Autoservicios,Tocino,Tocino Laminado 200g,54,2.81,0.0,151.74,151.74,53,1
1192,2025-03-10,2025,3,Q1,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,66,5.83,0.0,384.78,384.78,77,0
